,書名,作者,出版日期,內容介紹,網址
1,絕對硬派：Windows核心首度公開C++解析,"譚文,陳銘霖",2020-10-20,"
本書作者使用了WDK作為驅動程式的開發，在重要部分，更使用了神級的組合語言進行修改編輯，久違的Windows核心剖析好書    ◎ 用最強大的C++、組合語言，充分解析32位元及64位元   ◎ 從Windows XP、Windows ...more
",https://www.books.com.tw/products/0010873145?loc=P_0003_001
2,快速學會Windows電腦入門,林佳生,2020-09-01,"
本書針對Windows作業系統，告訴您如何使用它，輕易的進行您的休閒活動。例如影音的觀賞、下載、影片的製作，相片的編修與管理，規劃國內外的深度旅遊，閱讀世界名著與雜誌、看看漫畫或益智遊戲休閒等。  ...more
",https://www.books.com.tw/products/0010872941?loc=P_0003_002
3,Exchange Server 2019工作現場實戰寶典：基礎建置x進階管理x資訊安全管理,顧武雄,2020-06-17,"
最適合中小企業，以純Exchange Server訊息平台架構搞定所有需求   Exchange Server原本就具備直接整合於Active Directory、易於管理的架構、Outlook用戶介面的友善設計、無縫整合自家各項方案(如：......more
",https://www.books.com.tw/products/0010861049?loc=P_0003_003
4,Windows 數位影音 快速上手,林佳生,2020-01-01,"
在資訊科技發展如此快速的年代裡，電腦已深入各個家庭。目前大多數的電腦都已使用Windows作業系統，了解、活用此作業系統是身為一個現代人所需具備的基本技能。本書即針對影音部分，輔以免費影音軟體，以...more
",https://www.books.com.tw/products/0010849718?loc=P_0003_004
5,Windows Server 2019 Active Directory建置實務,戴有煒,2019-12-25,"
本書以Active Directory網域服務建置實務為主題，循序漸進介紹AD網域服務(AD DS)的基本觀念，並深入探討群組原則的關鍵議題，以及詳細解說網域環境的建置、操作主機的管理、AD DS的備份與復原等IT人員必備...more
",https://www.books.com.tw/products/0010843941?loc=P_0003_005
6,Windows 電腦入門 快速上手,林佳生,2019-10-01,"
「由淺入深掌握各種應用技巧! 一躍升級成為Windows達人!」   Windows配合觸控螢幕及雲端整合服務做了一個重大的變革，本書即告訴您，如何在彈指之間來操控您的電腦。了解、活用此作業系統是身為一個現代人...more
",https://www.books.com.tw/products/0010838262?loc=P_0003_006
7,Windows Server 2019系統與網站建置實務,戴有煒,2019-09-03,"
Windows Server 2019、準備認證考試，一次搞定   本書的宗旨是希望能夠讓讀者透過實務操作來充分的瞭解Windows Server 2019，進而能夠輕鬆的控管Windows Server 2019的網路環境，因此，書中不但......more
",https://www.books.com.tw/products/0010832634?loc=P_0003_007
8,跟我學Windows 10輕鬆學習x快速上手(加贈精選170頁電子書),"志凌資訊,郭姮劭",2019-07-10,"
【超值加贈：內容多達170頁的全彩PDF電子書】   為了提供讀者更豐富的內容，作者特別將部分主題的詳細說明或較為進階的內容，製作成PDF電子書，讓您學習更加得心應手!   操作介面大變革：   *「開始」鈕回...more
",https://www.books.com.tw/products/0010827271?loc=P_0003_008
9,Learn Windows PowerShell in a Month of Lunches 中文版,"Don Jones,Jeffery Hicks",2019-01-14,"
MIS的利器──PowerShell   PowerShell不僅是一門指令碼語言，也是一種管理Shell，讓你幾乎可以控制和自動化管理Windows的各層面。它可以互動式接受和執行命令，你也可編寫指令碼來管理如Exchange、IIS和S.....more
",https://www.books.com.tw/products/0010809471?loc=P_0003_009
10,實戰高可用性Hyper-V|使用Nano Server與Server Core建置永不停機系統,陳至善,2018-10-30,"
在雲端時代，基礎架構的虛擬化已是必然，如果選擇Hyper-V來建立虛擬化，底層OS的最佳選擇便是Server Core或Nano Server。這兩個精簡型的OS不僅比Windows Server 2016精巧許多，同時具備啟動快速與安全性.....more
",https://www.books.com.tw/products/0010802977?loc=P_0003_010
11,實戰Docker|使用Windows Server 2016/Windows 10,Elton Stoneman,2018-07-26,"
本書將引領大家踏上Docker之旅，從關鍵概念和簡單的範例開始，教你如何用Windows Docker容器運行.NET Framework和.NET Core應用程式，然後會逐步進行到更複雜的範例，加上若干真實世界的Docker實作案例研...more
",https://www.books.com.tw/products/0010793774?loc=P_0003_011
12,Hyper-V虛擬化技術企業現場實戰(第二版),"Charbel Nemnom,Leandro Ca,Patrick Lownds",2018-05-10,"
幫助您完整掌握Hyper-V完整功能的一本書   本書是Hyper-V系統管理員夢寐以求的參考書籍，藉由本書的指引，能夠協助你精通Hyper-V的部署、移轉與管理，並完成日常工作的自動化。   .在各種模式(Full、Serve...more
",https://www.books.com.tw/products/0010786465?loc=P_0003_012
13,Windows Server容器技術,Srikanth Machiraju,2017-12-28,"
容器技術的興起，為虛擬化基礎架構帶來了革命性的轉變。本書可以幫助你了解Windows Server Container技術、Docker指令，以及如何在最新的Windows Server平台上，透過容器技術建構ASP .NET應用程式。同時.....more
",https://www.books.com.tw/products/0010774379?loc=P_0003_013
14,Microsoft + Linux = 微軟的大一統整合平台,"張廣昀,李爭",2017-12-04,"
本書系統介紹了微軟新一代高效、跨平台的應用平台.NET Core 1.0。借助.NET Core,原本只能運行在Windows 上的.NET 應用可以運行在Linux、OS X甚至是UNIX上。結合微軟的Apache Cordova 和Xa......more
",https://www.books.com.tw/products/0010772198?loc=P_0003_014
15,UAP通用應用程式開發：Base on Windows,周家安,2017-11-08,"
透過豐富、簡單易學的範例，全面講述與針對Windwos 10通用應用程式(Universal App，UAP)開發相關的知識和技巧。   主要內容包括UAP專案的基本結構、頁面導覽、介面配置、控制項、資料視圖、圖形動畫、多媒...more
",https://www.books.com.tw/products/0010769225?loc=P_0003_015
16,Windows Server 2016網路與網站建置實務,戴有煒,2017-08-29,"
學習使用Windows Server 2016架站，準備認證考試，一次搞定   這系列的宗旨是希望能夠讓讀者透過實務操作來充分的瞭解Windows Server 2016，進而能夠輕鬆的控管Windows Server 2012的網路環境，......more
",https://www.books.com.tw/products/0010762635?loc=P_0003_016
17,Microsoft Windows Server 2016 系統管理與架站實務,施威銘研究室,2017-08-15,"
最務實的 Windows Server 教學書，紮穩雲端系統管理的基本功!   Windows Server 2016 做為新一代的雲端作業系統，特別在「雲端化、提升安全性、軟體定義資料中心」等幾個面向加入不少新功能，但對於初學者...more
",https://www.books.com.tw/products/0010762023?loc=P_0003_017
18,Microsoft Exchange Server 2016 管理實務,梁銘鼎,2017-07-07,"
實作管控 Step By Step 全圖解   【管理功能千頭萬緒, 掌握核心設定, 輕鬆解決繁雜的伺服器管理工作!】   Exchange Server 的管理工作非常繁雜，面對種種設定常一個頭兩個大…本書以實作為導向，逐步解說 E...more
",https://www.books.com.tw/products/0010758262?loc=P_0003_018
19,Windows Server 2016實戰寶典：系統升級x容器技術x虛擬化x異質平台整合,顧武雄,2017-07-05,"
Windows Server 2016為新一代的雲端作業平台，除了傳統的GUI，還也提供了Server Core與Nano Server兩種精簡模式，讓IT單位能夠根據不同伺服器運作的需要，選擇最佳的作業模式。在虛擬化平台的建置部分，它...more
",https://www.books.com.tw/products/0010757213?loc=P_0003_019
20,簡易電腦入門 Windows 7,林佳生,2017-05-01,"
本書特色   在資訊科技發展如此快速的年代裡，電腦已深入各個家庭。其實，以電腦來打打文件，收發電子郵件，上網瀏覽網頁、查詢資料，以Messenger 在線上跟朋友聊聊天等，已是身為一個現代人所需具備的基...more
",https://www.books.com.tw/products/0010754086?loc=P_0003_020
21,Windows 10 哪裡有問題?檔案管理×系統設定×問題排解×個人化環境,deanchen,2017-04-28,"
相信大家升級到 Windows 10 已有一段時間，如果只是在 Windows 10 到處點點按按、開開資料夾、看看照片，應該不會遇到什麼特別的狀況，但是等到實際瀏覽網頁時才發現瀏覽器換了，而且跟以往的操作不同了、...more
",https://www.books.com.tw/products/0010751447?loc=P_0003_021
22,Windows 10究極攻略!升級、設定、優化、問題排除，高手活用技巧速學實戰【地表最強進化版】,PCuSER研究室,2017-04-20,"
Windows 10上市滿周年，你升級了沒? 超好用最新OS整合電腦平板雙介面，比Windows 7更潮更厲害! 完整收錄安裝升級、優化加速、安全強化、系統神改、介面改造、OneDrive雲端硬碟、Edge瀏覽器活用技，更緊急...more
",https://www.books.com.tw/products/0010749303?loc=P_0003_022
23,Exchange Server 2016工作現場實戰寶典：資安防護x高可用性x法遵管理x混合雲架構,顧武雄,2017-01-18,"
防毒、防駭、防垃圾郵件、阻止機密訊息與個資外洩，一次滿足   Exchange Server打從2003版本開始便已經席捲了全球IT市場，如今雖然已經發展至Exchange Online的雲端版本，但選擇將Exchange Server部署......more
",https://www.books.com.tw/products/0010741214?loc=P_0003_023
24,Windows Server 2016系統管理與伺服器建置實戰,酆士昌,2016-12-07,"
本書循序漸進、淺顯易懂地說明，步驟式實戰操作，輕鬆控管Windows Server 2016的網路環境   Windows Server 2016是Windows 10的伺服器版本，並提供數以百計的新功能和增強功能，含括AD目錄管理服務以及......more
",https://www.books.com.tw/products/0010736579?loc=P_0003_024
25,9-99 歲電腦我也會：Windows 10 輕鬆上手,施威銘研究室,2016-08-01,"
~給初學者最貼心的電腦學習手冊~   ~最實用的題材，超簡明的解說，讓您一問再問、反覆地問，永不嫌膩、永不嫌煩!~   對大部份的初學者來說，學習電腦的困難在於，同樣的操作明明已經教過了，可是沒多久就...more
",https://www.books.com.tw/products/0010723823?loc=P_0003_025
26,我是天才小畫家,夏天工作室,2016-06-27,"
本書以Windows內建的小畫家來教學，針對有電腦繪圖需求的初學使用者而設計，步驟敘述淺顯易懂，具豐富趣味性。   內容從各種筆刷工具應用練習做自畫像、幾何圖案工具以及曲線的運用來畫卡通、彩繪背景與圖...more
",https://www.books.com.tw/products/0010720265?loc=P_0003_026
27,Windows 10超級練功坊,PCuSER研究室,2016-06-18,"
【好厲害!Windows 10絕秘極技一次報你知】   八大主題、九十多招進階密技完全公開!揭密你不知道的Windows 10超應用!   【介面改造優化DIY+新系統升級必備調校大全】   優化設定自己來，改造Windows 10介面...more
",https://www.books.com.tw/products/0010718536?loc=P_0003_027
28,Hyper-V最佳實踐：快速建置虛擬化解決方案,Benedict Berger,2016-06-02,"
Windows Server 2012 R2 及 Hyper-V Server 2012 R2，提供最好的 Hyper-V 虛擬化平台功能。在 Hyper-V 當中第 2 世代格式的 VM 虛擬主機，除了安全性增強之外啟動作業系統的時間更短......more
",https://www.books.com.tw/products/0010717260?loc=P_0003_028
29,Windows 10 使用手冊,施威銘研究室,2016-02-02,"
Windows 10 全方位學習的 No.1 選擇! 輕鬆探索進化後的 Windows 作業系統   【微軟】公司自 Windows 8 開始結合平板及桌上型電腦裝置，將整個系統設計改成以【動態磚】為主的界面，雖然仍保有【桌面】的操...more
",https://www.books.com.tw/products/0010705389?loc=P_0003_029
30,銀髮爸媽第一次玩Windows 10就上手：手機╳平板╳筆電一次就搞定,儲昭芳,2016-01-30,"
本書是針對銀髮爸媽們的數位生活操作做為首要需求，透過簡單易懂的文字敘述搭配圖面，讓第一次接觸Windows的銀髮爸媽們能夠輕鬆入門，體驗數位新生活。   《認識Windows 10與操作方式》   以微軟最新的Win...more
",https://www.books.com.tw/products/0010703409?loc=P_0003_030
31,秒殺 Windows 7 快速入門,林佳生,2015-12-01,"
Windows 7是微軟公司於2009年10月所發行的，目前大多數的電腦都已使用或升級至此版本，此版本大幅修改了使用者介面，更加強了與其他軟硬體之間的整合，對於個人或企業都能達到更有效的溝通，本書即依其實...more
",https://www.books.com.tw/products/0010700143?loc=P_0003_031
32,Active Directory 環境的PowerShell 活用指南,Uma Yellapragada,2015-11-30,"
Active Directory with PowerShell   本書是專為管理 Windows Active Directory 基礎架構的 IT 專業人士所寫。書中內容，對於管理 Active Directory 基礎架構的營運團隊......more
",https://www.books.com.tw/products/0010697249?loc=P_0003_032
33,Windows 10極速上手：全面啟動雲端新視界,江明樵,2015-11-11,"
結合電腦、平板、手機的跨平台作業系統──Windows 10以帳戶管理與雲端服務，加強娛樂與社群的緊密結合度，讓資料同步、如「雲」隨行，準備邁向雲端新視界了嗎?   既熟悉又創新的Windows 10   Windows 10結...more
",https://www.books.com.tw/products/0010696020?loc=P_0003_033
34,Windows 10 非常 EASY,施威銘研究室,2015-11-10,"
新 Windows 的好，帶您一手掌握!   Windows 10 是集合 Windows 7 與 Windows 8.1 優點、特色於一身的微軟最新作業系統，安裝快，使用流暢，系統穩定!除了重新加入 Windows 7 中大家都很熟悉的「......more
",https://www.books.com.tw/products/0010696107?loc=P_0003_034
35,愛上Windows 10簡單好上手,"志凌資訊,江高舉",2015-10-27,"
￭ 達人教戰!讓你第一次用Windows 10就上手   ￭ 免費雲端儲存空間有15GB使用簡單方便、不需再擔心資料放在家裡忘了帶；更棒的是還可以跟好友隨時隨地分享美麗漂亮的相片。   ￭ Xbox在PC上也能玩囉!好玩的市...more
",https://www.books.com.tw/products/0010694920?loc=P_0003_035
