,書名,作者,出版日期,內容介紹,網址
1,About Us,Q LAM,2020-10-22,"
「Us」指的是我跟內心的自己，也是正在翻閱我生命的你/妳，更是在一同神翅膀蔭下的我們。「About Us」紀錄下發生在「我們之間」的真實。    從第一年的第一本書開始，我就知道：七本書是神對我這個階段的...more
",https://www.books.com.tw/products/0010874706?loc=P_0003_001
2,三十六萬遍感恩的奇蹟：所有生命都是值得感激的存在!用心念的力量，向大自然學習幸福之道〔感恩增修版〕,村上貴仁,2020-10-20,"
認同並感謝所有生命的原貌， 因為那些都是能讓自己人生更綻放光芒的生命共同體。    「所謂『感恩』的奇蹟，並非妻子會變溫柔、孩子會變懂事、或是丈夫的收入會增加，也不是生活環境會有改善。雖然生活依...more
",https://www.books.com.tw/products/0010872720?loc=P_0003_002
3,放下的哲學：一場關於人生的禪學思辨之旅,"李鑫,杜昱青",2020-10-09,"
每一段人生都應該做好啟航的準備，無論淒苦還是溫馨  放下現在，才能擁有未來   青春，就是明明知道在六月天會遭受狂風暴雨，卻依然要肆意的綻放   ──人生這一場，不是為了在某個安靜的角落自生自滅，而是...more
",https://www.books.com.tw/products/0010873258?loc=P_0003_003
4,我們靠自己(圖文繪本、中英對照),劉墉,2020-10-07,"
故事裡有故事 劉墉集結五十年的寓言故事! 處世有妙趣，言外有深意 「我們不靠天，也不靠地，我們靠自己。」 搭配水墨彩繪，安撫及啟發逆境求存的人心 《小沙彌遇見劉墉》姊妹作   有趣又能玩味的小故事： ...more
",https://www.books.com.tw/products/0010871882?loc=P_0003_004
5,C30登機門的心靈旅程：改變一生的六場邂逅,馬修‧莫克理奇,2020-10-01,"
人生最重要的一筆生意，   不是跟客戶談成的，   而是與內在的自己談判。    一個突如其來的意外，讓他遇上六場奇異邂逅，   帶來未曾預期的震撼與改變，從此扭轉看似成功卻空虛失序的人生。   翻開這本書...more
",https://www.books.com.tw/products/0010870622?loc=P_0003_005
6,心理師，救救我的色鬼老爸!,呂嘉惠,2020-09-18,"
「性」談開了，「愛」也不遠了 台灣第一本性諮商小說，透過性的語言，說出內心深處愛的祕密。    憤怒的女兒、愧疚的父親、說不出口的愛   當往事不願再提，只好沉迷於「性」，當作出口……    充滿孩童嬉鬧...more
",https://www.books.com.tw/products/0010870324?loc=P_0003_006
7,歡迎光臨解憂咖啡店：大人系口味‧三分鐘就讓您感到幸福的真實故事,西澤泰生,2020-09-12,"
歡迎光臨 解憂咖啡店 ??? 請問客人今天要喝點什麼呢? 每一杯，都是為您勞累煩躁的心而特調 品嘗，只需三分鐘，不僅喘口氣、還能靜下心…… ? ? ? ? ? 想試試成熟堅毅的苦澀EXPRESSO? 還是來一杯融化心靈的咖...more
",https://www.books.com.tw/products/0010869455?loc=P_0003_007
8,三點照相館,3am.talk,2020-09-11,"
一位年輕老闆每晚在凌晨三點都會亮起照相館的霓虹燈，在寂靜的黑夜裡聽著每個客人訴說他們的愛情故事，由陌生到曖昧，由相知到分離，不同的故事，堆疊出城市人的感情世界，老闆透過相機與照片，刻劃每個客...more
",https://www.books.com.tw/products/0010870699?loc=P_0003_008
9,達賴喇嘛的貓(新三冊一套),大衛．米奇,2020-09-10,"
達賴喇嘛的貓：又稱小雪獅，是來自天堂的、不受限的幸福，是美麗、珍貴的提醒，叫人要活、在、當、下。 ※我們都有能力改變自己! 而最有智慧的自私行為、得到快樂最好的方法就是「帶給別人快樂」。 ※這系列...more
",https://www.books.com.tw/products/0010869011?loc=P_0003_009
10,接收星星的小王子：心靈Baby回歸記,風子,2020-08-28,"
到訪地球後小王子經歷了一個不幸的童年，隨後更引發了連環的創傷、疾苦、失意、挫敗、驚惶⋯⋯   就在最孤寂黑暗的絕望深處， 專屬於他的小辛精靈出現了!小辛天使嘗試以不同途徑引領小王子慢慢回歸接連内心...more
",https://www.books.com.tw/products/0010869343?loc=P_0003_010
11,默許傷害：你若任人欺凌，就表示你毫不在意,林庭峰,2020-08-21,"
甘地曾說：「若非拱手讓人，任何人無法剝奪我們的自尊。」 令人受害最深的不是悲慘的遭遇，而是「默許」那些遭遇發生在自己身上。    作家楊絳在《幹校六記》裡就有記載，文革期間，她受到很多侮辱和不公...more
",https://www.books.com.tw/products/0010868378?loc=P_0003_011
12,達賴喇嘛的貓：又稱小雪獅，是來自天堂的、不受限的幸福，是美麗、珍貴的提醒，叫人要活、在、當、下。(好評改版),大衛．米奇David Michie,2020-07-02,"
※ 我們都有能力改變自己! 而最有智慧的自私行為、得到快樂最好的方法就是「帶給別人快樂」。 ※ 這系列書展現的是從智者的『貓』的角度──時而俯瞰、時而仰視的世界。 ※ 從生活的細節中細細品味人們所尊敬的...more
",https://www.books.com.tw/products/0010861912?loc=P_0003_012
13,達賴喇嘛的貓 2：我會告訴你快樂的真實原因，那是只有給你的專屬訊息!(好評改版),大衛．米奇David Michie,2020-07-02,"
※ 我們都有能力改變自己! 而最有智慧的自私行為、得到快樂最好的方法就是「帶給別人快樂」。 ※ 這系列書展現的是從智者的『貓』的角度──時而俯瞰、時而仰視的世界。 ※ 從生活的細節中細細品味人們所尊敬的...more
",https://www.books.com.tw/products/0010861913?loc=P_0003_013
14,與大象共舞，即使跌倒也要帶著正念：用微笑面對失智症、大腦老化或慢性疾病的靜心練習,賈倫．薩瓦斯基,2020-07-01,"
有人說，生命給你一顆酸檸檬，你可以把它榨成好喝的檸檬汁。   如果生命給你的是無法逆轉的罕見疾病或失智等慢性疾病呢?   身為亨丁頓舞蹈症患者，他拒絕向疾病宣戰，選擇與這頭大象翩翩共舞。   附贈：30...more
",https://www.books.com.tw/products/0010860696?loc=P_0003_014
15,活學：終生受用的人生高效能解密,金惟純,2020-06-08,"
台灣最具影響力雜誌《商業周刊》創辦人──金惟純， 人生顛峰時，無意間闖進一趟生命探尋之旅， 終於學會面對自我矛盾，重新學「怎麼活」!   人生到最後，只剩一件事，就是：活好!   當下的每一刻，都是最好...more
",https://www.books.com.tw/products/0010859956?loc=P_0003_015
16,一切都是最好的安排：乳癌帶來的5趟旅程，重新發現生命的美好,二小姐,2020-05-07,"
疾病雖然來了，但，世界還沒有毀滅!   乳癌來了怎麼辦?   她為自己剛被診斷出來的乳房腫瘤取名為「二小姐」；   她自己去旅行、跑馬拉松，執行自己的「不遺憾清單」；   她在化療時把頭髮理光，也不戴假髮...more
",https://www.books.com.tw/products/0010855920?loc=P_0003_016
17,比鬼故事更可怕的是你我身邊的故事,少女老王,2020-04-01,"
有時荒謬離奇更勝黑色喜劇，有時陰晦敗壞猶如槁骨腐肉 然而，暖時卻如三月春陽，離去時總令人流連難捨 這是人間，一個比鬼域更奇幻的所在 這裡有一段段笑淚並陳的，真人實事 歡迎蒞臨!   ◆感動分享40,000...more
",https://www.books.com.tw/products/0010852868?loc=P_0003_017
18,生命的醒悟：心轉命轉,陳亦純,2020-03-11,"
每個人來到這世間，都是那麼地天真無邪，那麼地可愛，但為何每個人的成長，卻是充滿了變化過程；轉折，結論總是不一樣!   成功、失敗、平凡、非凡，各有所在，然為何如此微妙?   有人說，是上輩子果業，也...more
",https://www.books.com.tw/products/0010851773?loc=P_0003_018
19,為什麼人要良善的八堂必修課：70個勸你善良的人生故事,"劉燁,王郁陽",2020-02-27,"
故事，就是過往之事，也是過去的智慧結晶。   一個故事就是一個人生，就是一種感動，一則又一則故事折射出人生百態，讓我們感悟生命之美，也帶給我們智慧與啟發。   透過故事，你可以學習到人情義理，了解...more
",https://www.books.com.tw/products/0010851248?loc=P_0003_019
20,生命咖啡館：找回最初的你，發現生命答案，敲開幸福之門【精緻新版】,約翰‧史崔勒基,2020-02-18,"
知道為了什麼而存在，才有追尋的理由   唯有過上理想人生，才是真正的活著    媲美《牧羊少年奇幻之旅》，感動更勝《在天堂遇見的五個人》   全世界都在分享的一本書!至今翻譯超過40多種語言，全球銷量高...more
",https://www.books.com.tw/products/0010848455?loc=P_0003_020
21,找回聲音的美人魚,胡慧嫚,2020-02-12,"
一段整合對立兩極，勇敢穿越暗影的內在旅程!   我們都曾是被自己噤聲的美人魚   我們都需要哀悼那個沒有聲音的小女孩   現在你長大了，可以療癒她，帶著她長大   婚姻幸福、工作順遂的易晴，一向是乖女兒...more
",https://www.books.com.tw/products/0010848631?loc=P_0003_021
22,賢妻良母失敗記：掙脫束縛，女人們自我覺醒的生命故事,陳玉梅,2020-02-07,"
★作者為資深人物記者，在本書中的每個人物，都是台灣在地的金智英。   ★本書回應近年台灣對女性成長議題的關注。透過真人真事的採訪，從女人們的掙扎、覺醒與改變，引人思考婚姻暴力、外遇婚變、原生家庭...more
",https://www.books.com.tw/products/0010847787?loc=P_0003_022
23,一片葉子落下來：談生命的感動 (1DVD),楊博名,2019-09-30,"
親身走過病痛與死亡蔭谷，開始了自我「了生死」的功課，了的不是自己生死的豁達，而是面對諸多弱勢無依的生命，如何扶助與對待；面對日趨惡化的環境品質，如何改善與競爭；如何轉化自己有限的能力，做更多...more
",https://www.books.com.tw/products/0010836466?loc=P_0003_023
24,一隻狗、一家公司、一個愛的故事 (1DVD),楊博名,2019-09-30,"
在島嶼之南高雄，屹立40餘年的童書出版社，有著特別的經營理念與風格：走上街頭，參與社會運動；是旅遊為一種學習和生活態度......而一隻被殺傷的浪浪-Hello的加入，讓愛智的文化更為豐厚、柔軟。   我們...more
",https://www.books.com.tw/products/0010836469?loc=P_0003_024
25,一片葉子落下來：談自然的感動 (1DVD),楊博名,2019-09-30,"
大自然是不需要解說牌的，它就站在那裡，用它渾然天成，以宇宙生生不息的生命，無私的展現從深入山林感受自然的美與生命力談起，再帶領大家念詩，抽象的文字幻化為具體的意象，帶領我們更貼近自然，領受生...more
",https://www.books.com.tw/products/0010836470?loc=P_0003_025
26,俗女養成記(電視劇書衣版),江鵝,2019-07-22,"
華視台式新喜劇「俗女養成記」原著 寫給六年級女人的情書   和台灣十大建設差不多時間出生，和台灣經濟一起長出來的六年級女孩啊，   蹣跚跨步之初，生命藍圖臨摹著淑女形象，   不料潮流與時代正在改寫「...more
",https://www.books.com.tw/products/0010828038?loc=P_0003_026
27,失控，是最好的安排,楊右任,2019-06-01,"
「舊鞋救命」發起人、十大傑出青年──楊右任 他說：「我不怕瘧疾、不怕貧窮，我只怕生命結束時沒故事可說。」   從只想靠滑板、塗鴉出名的刺青嘻哈少年，   到一心思考如何幫助別人的「舊鞋救命」發起人， ...more
",https://www.books.com.tw/products/0010822506?loc=P_0003_027
28,張口，愛的堆疊：「張老師」教我的49件事,,2018-11-14,"
上天沒辦法照顧每個人，於是創造了母親；上天也沒辦法傾聽每個人的苦難，於是創造了「張老師」。全台灣十一個「張老師」中心，將近一千位義務「張老師」，每天透過一九八○輔導專線承擔求助者的心情故事，...more
",https://www.books.com.tw/products/0010805175?loc=P_0003_028
29,舉重若輕：從年幼時開始做大事,加菲梅格,2018-11-09,"
雖然年輕，但是他智慧無窮，   擁有遠勝同輩的自信，以及面對現實與未來的無畏     辛苦就是支付，是為了將來支付的代價。   年輕人的家鄉位於偏僻的山谷裡，因為生活很辛苦，從小就不斷思考人生的問題。...more
",https://www.books.com.tw/products/0010803200?loc=P_0003_029
30,一個上海女人的美國法庭征途,瀟瀟,2018-11-01,"
這是一本新移民生活指南。凡是讀過瀟瀟作品的人，都會對她不同尋常的才華有深刻印象。她把苦難當作咖啡品嘗，善於細心觀察社會，感悟人生。她那頑強不屈的奮鬥精神和對生活的熱愛感染鼓勵著人們。——知名華...more
",https://www.books.com.tw/products/0010802272?loc=P_0003_030
31,在天堂遇見的下一個人,米奇‧艾爾邦,2018-10-27,"
上一個故事沒寫的是──   與死亡擦身而過的女孩，是如何度過此生?   當她踏上自己的天堂旅程，   才明白每個錯誤背後都有著更大的目的。   ==《在天堂遇見的五個人》溫馨續集==   重磅上市   ◆《最後14堂星...more
",https://www.books.com.tw/products/0010802636?loc=P_0003_031
32,讓我們假裝沒發生過!：我那徹底荒謬的人生，但我愛死這個版本,珍妮‧勞森,2018-10-23,"
★上市榮登紐約時報暢銷書NO.1!   ★長踞美國亞馬遜書店暢銷榜，超過4000位讀者熱烈討論!   ★美國最大書評網Goodreads Choice Awards 2012年度票選最佳幽默類作品NO.1!   百萬美國讀者笑破肚皮──  ......more
",https://www.books.com.tw/products/0010802112?loc=P_0003_032
33,達賴喇嘛的貓[三冊一套],大衛．米奇,2018-08-25,"
達賴喇嘛的貓：又稱小雪獅，是來自天堂的、不受限的幸福，是美麗、珍貴的提醒，叫人要活、在、當、下。 ※我們都有能力改變自己! 而最有智慧的自私行為、得到快樂最好的方法就是「帶給別人快樂」。 ※這系列...more
",https://www.books.com.tw/products/0010796241?loc=P_0003_033
34,不必委曲也能求全-讓你不再暗自流淚、捶心肝的人生突破法則,姜愛玲,2018-07-27,"
生命裡，最重要的是「自己」!   過於善良，只會餵養他人的自私自利，   若連你都為難自己，別人就更會蹧踏你。   委曲求全的工作，都做不久；   委曲求全的人際，都不和諧；   委曲求全的愛情，都長不了；...more
",https://www.books.com.tw/products/0010794229?loc=P_0003_034
