,書名,作者,出版日期,內容介紹,網址
1,PHP & MySQL 程式設計寶典,藍易,2020-09-01,"
「範例式引導講述，學習最有效率」 「一學就受用的程式設計書」    PHP 與 MySQL 自己學習時常抓不到重點，上培訓班花費太高，為何不買一本書在網上學習?省時、省錢、效果顯著，比得上培訓班。    MySQL ...more
",https://www.books.com.tw/products/0010871775?loc=P_0003_001
2,PHP動態網站系統開發與Laravel框架運用,"姜林毅,林芝吟,歐瑭軒,洪國鈞,蔡燕如,陳朝鈞",2020-08-15,"
這是一本專為初學者所設計的PHP網頁程式設計與Laravel框架開發網頁程式的入門書。全書結合多位作者在業界、學界豐富的開發與教學經驗，著重於教導讀者如何將自己的想法表達成程式邏輯，並實際應用到網站系...more
",https://www.books.com.tw/products/0010866796?loc=P_0003_002
3,Laravel之外的MVC架構選擇：用ThinkPHP聰明開發PHP專業網站,夏磊,2020-05-20,"
本書特色   透過實際專案講解ThinkPHP 5資料驗證、偵錯、部署和快取等實用技術   本書實戰性很強，內容由淺入深，由局部到整體，沒有複雜的概念講解，以實用性為目標，系統地介紹ThinkPHP框架的相關技術及...more
",https://www.books.com.tw/products/0010858046?loc=P_0003_003
4,PHP 7&MySQL網站開發：超威範例集(第三版),"陳俊榮,陳惠貞",2020-03-10,"
*PHP7語法教學   *在網頁之間傳遞資訊   *表單的後端處理   *在網頁上使用Ajax技術   *MySQL資料庫存取   *SQL查詢    *豐富範例滿足您製作各式專題、專案及參與技能競賽的需求 (例如檔案上傳、留言板、討...more
",https://www.books.com.tw/products/0010851467?loc=P_0003_004
5,Laravel 啟動與運行(第二版),Matt Stauffer,2020-01-06,"
現代PHP App建構框架   “學習框架並不輕鬆，但是在《Laravel啟動與運行》中，Matt Stauffer就像一位睿智的開發同伴，一邊盯著你的行事曆，一邊在過程中不斷指點與鼓勵你。” —Samantha Geitz Shelter......more
",https://www.books.com.tw/products/0010845176?loc=P_0003_005
6,PHP & MySQL 程式設計寶典,藍易,2019-10-01,"
「範例式引導講述，學習最有效率」   「一學就受用的程式設計書」   PHP 與 MySQL 自己學習時常抓不到重點，上培訓班花費太高，為何不買一本書在網上學習?省時、省錢、效果顯著，比得上培訓班。   MySQL ...more
",https://www.books.com.tw/products/0010838261?loc=P_0003_006
7,Laravel 5.7 實務專題範例教學：主流PHP開發框架入門,"姜琇森,張竣傑,王柏皓,蕭國倫,陳牧言",2019-06-03,"
●高效PHP Laravel 5.7框架更新說明。   ●從環境架設開始，一次學懂如何架設網站伺服器與開發網站的技術。   ●內容簡單，輕易上手，貼近初學者需求，快速建立基礎。   ●精簡的流程圖設計，協助讀者快速了解...more
",https://www.books.com.tw/products/0010824121?loc=P_0003_007
8,PHP7極峰攻略：全方位精悉網站開發高手指南,"劉增傑,張工廠",2019-04-30,"
雖然老邁，但能量十足的PHP在7.0版出來之後有非常大的改進，包括不同型態的宣告、Spaceship運算子，匿名類別、unicode變數等基本語法，更有新的階段選項，整數處理的函數。   在各大網頁語言競爭之下，如...more
",https://www.books.com.tw/products/0010820790?loc=P_0003_008
9,PHP 網頁程式設計「超」入門,"司ゆき,松浦健一郎",2018-12-21,"
給【零基礎】、【學習受挫者】最貼心的學習手冊   PHP 是網站伺服端不可或缺的技術, 在 PHP 的語法學習上, 我們精心設計了大量【示意圖】幫助你快速理解變數、流程控制、函式、與資料庫的連動操作..等觀念...more
",https://www.books.com.tw/products/0010808499?loc=P_0003_009
10,PHP、MySQL與JavaScript學習手冊(第五版),Robin Nixon,2018-12-13,"
“本書介紹好幾種重要的web開發語言，是一本很棒的入門書籍，節奏明快、容易閱讀、資訊豐富，讓你很快就能建立動態的網站，包括一個基本的社群網路網站。”   —Albert Wiersch   CSE HTML ValidatorZ開發者 ...more
",https://www.books.com.tw/products/0010807755?loc=P_0003_010
