,書名,作者,出版日期,內容介紹,網址
1,PinkSir 趙樹海貼圖集(一),趙樹海,2020-11-01,"
斜槓人生 X 趙樹海：不在乎斜槓的數量，創作是快樂的事    歌手/演員/主持人/作詞人/作曲人/商業設計/童謠集製作人/插畫創作者/⋯⋯?    說到趙樹海，你的第一反應是什麼?主持人、演員?雖然因主持益智節目成...more
",https://www.books.com.tw/products/0010874399?loc=P_0003_001
2,歐洲百年經典植物繪【隨書送超大幅海報】：花朵、草木、果實……，48種手繪植物名畫的細微觀察與作畫祕訣,薇樂莉‧貝恩斯,2020-10-28,"
植物觀察x花草習畫x色彩應用 ◆用歐洲百世紀前的經典「植物繪名畫」，遨遊畫紙上的植物園 ◆ 植物迷、花卉控、畫畫愛好者，此生必珍藏!   ★ 裝幀採穿線膠裝，能180度完全攤平，超好畫不卡手。   ★ 紙張選用1...more
",https://www.books.com.tw/products/0010873667?loc=P_0003_002
3,徐悲鴻：華人百年巨匠系列,林光輝等,2020-10-16,"
回溯20世紀中國歷史的煌煌巨變，是一代思想巨擘和實踐先驅者們照亮了整個民族前行的方向。徐悲鴻是20世紀中國繪畫史、繪畫思想史以及美術教育史開創時代風氣之先驅者與奠基人，一生致力於復興中國藝術，力...more
",https://www.books.com.tw/products/0010873825?loc=P_0003_003
4,2021鄉居筆記,鐘銘誠,2020-10-15,"
那些美好的節氣風景   人對鄉土的記憶，攸關生命的厚度。   那曾經生活過、戀愛過、高興過、失望過的地方，   總會有不同的人情物事一起陪伴成長。   在歲月的沉浸下，這些與土地深深連結的風土人文，   ...more
",https://www.books.com.tw/products/0010872766?loc=P_0003_004
5,2021節氣香草,"Julia,Rachel",2020-10-15,"
365個香草日子   整天與香草為伍，喜歡藉由種植、料理、旅行與書寫來親近大自然節氣脈絡的Julia，將她累積多年的香草生活心得，加上Rachel自在寫意的水彩插畫，完成這一本“節氣香草”手札。   書頁裡Julia...more
",https://www.books.com.tw/products/0010872769?loc=P_0003_005
6,趙明強水彩畫集,趙明強,2020-10-13,"
這本畫集呈現了趙明強1978至2020年的創作軌跡。從早期用色灰柔迷離、欲傳達靜思空間的水彩，一直到近幾年他蟄居臺北七星山花谷中，寓情於景，以景寫情的畫作，融入了水墨虛實相應，簡淡佈白的空靈逸趣。  ...more
",https://www.books.com.tw/products/0010872228?loc=P_0003_006
7,畫貓：貓博士的藝享世界,林政毅,2020-10-08,"
名人推薦 • 獸醫師、議員 楊靜宇 • 廣播節目主持人 簡余晏 • 亞洲獸醫會長 譚大倫 • 貓攝影師 貓夫人 • 作家 吳淡如 這一次，不談醫療， 愛貓成癡的貓博士林政毅，以全新的身份——畫家，和讀者們見面。 透...more
",https://www.books.com.tw/products/0010870963?loc=P_0003_007
8,相遇,吳家慧,2020-10-06,"
獻給這一生和我相遇的每個人 ♥謝謝你們的參與和陪伴♥   人生是每段相遇的接續和總合，每個人的故事背後都有著相遇的辛酸和快樂，每段相遇無論善緣或惡緣，都是上天最完美的安排。   創作者吳家慧數年前罹...more
",https://www.books.com.tw/products/0010871915?loc=P_0003_008
9,花女小王子,陳書敏,2020-10-01,"
◎這趟青春之旅，你與誰同行?   這是一部關於看的.見的.花蓮女中，與看不見的小王子之間的故事。   創作者陳書敏老師，畢業於花女，任教於花女。對成長的故鄉花蓮，對花女有濃濃的感情。花女學生可愛，教學...more
",https://www.books.com.tw/products/0010871399?loc=P_0003_009
10,謝炎安的彩色美好世界,謝炎安,2020-09-22,"
謝炎安，本土藝術家，持續創作20年，參加了不少本地及國際的展覽及交流。   生於斯長於斯的他以香港為根，見證了此城市數十年來的政治、社會及經濟的戲劇性變遷。在此時此地的生活體驗，以及孕育他成長的...more
",https://www.books.com.tw/products/0010872079?loc=P_0003_010
