,書名,作者,出版日期,內容介紹,網址
1,高性能混凝土,賴瑞星,2020-10-26,"
高性能混凝土的10個不可不知   1.基本概念   2.定義和傳統混凝土之差異   3.對化學摻劑之要求   4.單位用水量原理及步驟   5.粒料區分及級配量化   6.爐石及飛灰添加量   7.工作性量化模式   8.膠結材組態...more
",https://www.books.com.tw/products/0010874926?loc=P_0003_001
2,工程材料科學(第三版),"呂英治,方冠榮,洪敏雄,王木琴,盧陽明,蔡明雄,許志雄",2020-03-20,"
本書的作者都是目前在各大學任教的老師，我們依個人的專長，分別負責相關章節的撰寫，因此可以對材料科學基本的理論與應用作最適當的詮釋，適合大一、大二同學作為材料入門的教科書，而對工程材料有興趣的...more
",https://www.books.com.tw/products/0010854227?loc=P_0003_002
3,現代材料科學與工程 6/e,Smith,2019-12-31,"
隨著科學技術的進步，新工程領域的發展以及工程專業的變化，當今的工程師必須對材料相關的問題有更深入、更多樣化和最新的知識。    本書第六版進行了以下改進：    • 第 1 章材料科學與工程導論已經更新...more
",https://www.books.com.tw/products/0010848776?loc=P_0003_003
4,鋼鐵冶金用耐火材料,游杰剛,2019-07-31,"
書中的內容按緒論、高爐系統、鐵水預處理、轉爐、電爐、爐外精煉及連鑄等生產環節用耐火材料來編寫。緒論包括耐火材料與鋼鐵工業的關係及耐火材料的發展方向等內容；高爐系統用耐火材料包括高爐本體、熱風...more
",https://www.books.com.tw/products/0010830211?loc=P_0003_004
5,氣動與電動控制閥解析及應用,徐益雄,2018-07-01,"
華人世界第一本中文閥門書籍，帶您快速認識及應用控制系統中最難了解的儀控設備。   ◎第一本在華人世界出版的中文閥門書籍，深入探討整體工廠控制的重要設備。   ◎建立對控制系統中最困難瞭解的儀控設備基...more
",https://www.books.com.tw/products/0010790708?loc=P_0003_005
6,工程材料科學(第三版),"劉國雄,李勝隆,林樹均,葉均蔚,鄭晃忠",2018-06-21,"
本書集名家之大成，作者本身的學識、經驗、文筆皆堪稱一流；劉國雄教授係日本京都大學工學博士，而林樹均、李勝隆、鄭晃忠、葉均蔚四位教授則是清華大學材料博士，五位教授均執教於國內知名學府。今有幸邀...more
",https://www.books.com.tw/products/0010793089?loc=P_0003_006
7,生活科技(第四版),陳仰賢,2018-06-15,"
本書題材資料新穎，編寫方式淺顯易懂，內容與學生及大眾生活相關性高，容易引起學習興趣，好教易學，非常適合大專院校「生活科技」課程選用為教材。本書各章均有習題，並於書末附錄提供習題解答，適合無法...more
",https://www.books.com.tw/products/0010790903?loc=P_0003_007
8,宏觀材料學導論,肖紀美,2018-05-18,"
第Ⅰ篇總論，材料學的方法論，依次討論歷史分析、邏輯分析、系統分析、簡易材料論，這些內容也適用於微觀材料學。第Ⅱ篇分論，第5章簡介宏觀材料學的結構；第6章在可持續發展戰略的指引下，討論生態材料；第...more
",https://www.books.com.tw/products/0010788216?loc=P_0003_008
9,納米熱障塗層材料,"張志強,王春杰,王月",2017-12-01,"
本書所述的熱障塗層是利用陶瓷的隔熱和抗腐蝕的特點來保護金屬基底材料的，可有效的提高熱端部件的使用壽命，在航空、航天、軍工、電力、交通等方面都有重要的應用價值。納米熱障塗層基於納米材料的四大效...more
",https://www.books.com.tw/products/0010776316?loc=P_0003_009
10,材料力學,溫順華,2017-08-10,"
應用力學與材料力學屬於工程學科的基礎力學，對於相關學科的學子而言，是相當重要的基礎課程，因此本書在編排上以條理分明、重點清晰為原則，強調簡明的觀念與重點，不同於一般坊間的參考用書，期使讓讀者...more
",https://www.books.com.tw/products/0010764435?loc=P_0003_010
11,科技與生活(第五版),蘇金豆,2017-07-15,"
本書帶領讀者們發現、探索生活中的科學現象，並對養生食品、營養與健康、材料科技、化妝品、環保等與生活密切相關的科技建立必要的基本認識。   全書共有6章，第1章先引導讀者探討科技與生活的廣泛關連，...more
",https://www.books.com.tw/products/0010769750?loc=P_0003_011
12,耐火材料的損毀及其抑制技術(第二版),王誠訓,2017-05-01,"
本書根據國內外最新研究成果和作者多年的研究成果編著而成，系統地闡述了耐火材料的損毀以及對損毀因素的控制，重點介紹耐火材料非連續損毀、熔渣對耐火材料熔解蝕損過程、高溫氣體對耐火材料的腐蝕以及耐...more
",https://www.books.com.tw/products/0010755610?loc=P_0003_012
13,材料科學精要(三版),"Javad Hashemi,William F. Smith",2017-03-28,"
本書特色   材料為萬物之母，掌握材料即能掌握萬物特性。唯有使用特性極佳的材料與控制精確的製程，才能擁有品質穩定的產品。對於材料的研究堪稱為科技發展進步的關鍵。   材料科學與工程即是一門能協助學...more
",https://www.books.com.tw/products/0010749487?loc=P_0003_013
14,永久磁鐵,"寶野和博,本丸諒",2017-02-02,"
世界第一的釹鐵硼磁鐵 揭開日本最先進金屬材料研究!   相信大家小時候都玩過磁鐵棒和馬蹄U型磁鐵，從前在自然科學實驗用過的磁鐵，其實在各產業中都有超乎想像的運用。   例如汽車產業中，每台汽車約使用1...more
",https://www.books.com.tw/products/0010742855?loc=P_0003_014
