,書名,作者,出版日期,內容介紹,網址
1,夢游者,保羅．康涅提,2020-11-03,"
一個悶熱的夜晚，在一座寂靜的城市裡， 作家遇見年輕的夢游者。 文字詩意像深呼吸，圖像輕柔如夢境   一位作家失去了靈感，看起來似乎是受到童年恐懼的影響。在一個悶熱的夜晚，作家夢見自己的故事，他擔...more
",https://www.books.com.tw/products/0010873832?loc=P_0003_001
2,讓我孤獨到死不行嗎?：厭世族的終極精神指南,莫・沃奇,2020-10-30,"
這是一本對自我成長沒幫助的書……   但對活過痛苦的今天，是必要的生存之書!    如果你……   ——只想穿著運動褲賴家   ——只想每餐吃比薩度日   ——只想耍廢，什麼正事都不幹    「沒關係啦，真的算了。」   人...more
",https://www.books.com.tw/products/0010873517?loc=P_0003_002
3,房東阿嬤與我,矢部太郎,2020-10-28,"
原本只想畫下租屋的日常，卻感動了所有都市裡孤單的人。   日本藝人矢部太郎 22屆手塚治虫文化獎 暢銷百萬冊的東京故事   我的房東阿嬤，   見人會優雅問安，動作非常緩慢；   不用手機，不會電腦，買任何...more
",https://www.books.com.tw/products/0010873649?loc=P_0003_003
4,跌跌撞撞環遊世界單人行,低橋（hikuhashi）,2020-10-26,"
搭西伯利亞鐵路、騎單車橫渡南美，   紐幾尼亞的祭典，戈壁沙漠的星空……   一個個現在看起來都如此遙不可及的地點，   就讓旅人低橋為你帶路吧!     在Twitter大為轟動的旅人日記，   讓人不禁吶喊：   好...more
",https://www.books.com.tw/products/0010868808?loc=P_0003_004
5,布丁狗讀思想錄,SANRIO,2020-10-14,"
〈讓相信的勇氣油然而生的秘訣〉   或許因為人類擁有讓自己幸福的自由，所以才會有不知道該怎麼做才好的煩惱吧?   不過若是能夠「相信」的話就沒問題。當你感到迷惘、似乎即將要受到挫折的時候，試著跟布...more
",https://www.books.com.tw/products/0010871987?loc=P_0003_005
6,漢賽爾與葛麗特,尼爾．蓋曼,2020-10-07,"
寫給孩子也寫給成人的傳世經典 每個家庭的黑暗與人性光輝   世界知名小說家、當代奇幻大師，雨果獎、星雲獎等國際大獎得主——尼爾.蓋曼曾說《漢賽爾與葛麗特》促使他想成為一名作家   威尼斯影展主視覺、《...more
",https://www.books.com.tw/products/0010871446?loc=P_0003_006
7,我想成為不錯的人 雖然這並不容易,洪和廷,2020-10-01,"
讀者說：   「這本書療癒了最近有些敏感的我，就像在傷口上塗上軟膏一樣。」   圖文作家 有隻兔子說：   「可愛清新的風格 ，卻描寫著寫實、感傷的心境，   閱讀時被感染了憂傷，但同時也覺得『被理解』。...more
",https://www.books.com.tw/products/0010871403?loc=P_0003_007
8,生而為GAY，那又如何：在同志酒吧長大的我們 vol.1,もちぎ,2020-09-30,"
這是脆弱的我在脆弱的狀態下，   成為大家的媽媽的故事──    「因為你很美，美到不需要跟誰做比較，   你已經是個很棒的人了。」    ❖「現象級」瘋狂轉推!Twitter追蹤人數超過60萬人   ❖壓倒性的共鳴!網路...more
",https://www.books.com.tw/products/0010871108?loc=P_0003_008
9,生而為GAY×潘柏霖小詩獨家套書【博客來限定書衣海報版】,もちぎ,2020-09-30,"
台灣獨家，詩人潘柏霖為本系列撰寫的祝福之詩。   在彩虹的起點與盡頭，   有些話想對未來的自己說──    〈生而為GAY，我很想記得這些〉    我想寫幾句話給未來的自己/記得找份不討厭的工作/不要把自己活...more
",https://www.books.com.tw/products/0010870859?loc=P_0003_009
10,生而為GAY，我很抱歉：我的性決定我的人生,もちぎ,2020-09-30,"
「對不起喔，媽媽……」      「人家是Gay，   人家最討厭妳這種女人了(笑)。」    ❖「現象級」瘋狂轉推!Twitter追蹤人數超過60萬人   ❖壓倒性的共鳴!網路連載訂閱突破90萬   ❖PIXIV綜合排行榜第一名、AMAZ....more
",https://www.books.com.tw/products/0010871104?loc=P_0003_010
11,我被幼稚園錄取了：畫說日本打工度假日常(親簽小卡版),依筆,2020-09-28,"
「這次再沒過，一定是黑箱!!!」 自信滿滿地申請日本打工度假竟然宣告失敗!? 但這個失敗，卻造就了人生中美妙的相遇。   喜歡日本動漫，熱愛用創作分享日常的台灣女孩——依筆，   碰到公司裁員期，人生正處...more
",https://www.books.com.tw/products/0010870539?loc=P_0003_011
12,小玩笑小水獺 2,Lommy,2020-09-24,"
★Twitter跟隨者超過14萬人! ★日本最紅的小水獺 ★加了一位新朋友的第2集更加可愛更加熱鬧努!   用可愛的小玩笑，讓每一天過得很快樂，   這就是小玩笑小水獺。   小水獺愛吃、死不認輸，   無論何時都精力...more
",https://www.books.com.tw/products/0010868372?loc=P_0003_012
13,我家貓咪是瞎咪?,アヅミイノリ,2020-09-24,"
小男孩連矢在公車站撿了一隻黑貓回家，   沒想到，這隻黑貓似乎跟一般的貓不太一樣?   不僅可以忽大忽小，還能全身發光?   牠到底是貓?是妖怪?還是不明生物呢?   養貓0經驗的連矢，在同學們的幫助下，   ...more
",https://www.books.com.tw/products/0010868447?loc=P_0003_013
14,卡娜赫拉的小動物,KANAHEI,2020-09-18,"
❤書中手寫字由卡娜赫拉本人親自手寫❤    讓大家久等了!   超可愛的卡娜赫拉第一本中文圖文書，閃亮登場!    誠意滿滿!療癒力滿點!    ★以治癒可愛的粉紅兔兔和P助席捲全亞洲的超人氣插畫家!   ★2016年在LI...more
",https://www.books.com.tw/products/0010869774?loc=P_0003_014
