,書名,作者,出版日期,內容介紹,網址
1,室內裝修工程管理必學1：證照必勝法規篇,"郭珮汝,陳鎔",2020-10-22,"
一本讓初學者與想轉行當設計師的讀者們都能看懂、讀懂的法規書 室內裝修工程管理證照應試必備!  法規是所有框架的基礎，任何工法、規範、執行內容，都與法規息息相關，不懂法規的情況下，如果遇到違法問題...more
",https://www.books.com.tw/products/0010873203?loc=P_0003_001
2,最新實用建築法規「革新編目版」(七版),詹氏書局編輯部,2020-10-15,"
■ 適用對象    建築師事務所   建設公司/土地開發投資決策者   大專院校建築、土管、都計系所師生   建築師考試/建築工程高普特考   不動產從業人員  本書特色    收錄數目最多：133種業界常用法規全收錄!...more
",https://www.books.com.tw/products/0010873944?loc=P_0003_002
3,建築物室內裝修法規【五版】隨章附技能檢定學術科歷屆試題/收錄最新複選題型,陳泓文,2020-07-31,"
「室內裝修法規」是技術士取分關鍵!    自「建築物室內裝修管理辦法」訂定後，室內裝修從業人員開始納入政府建築管理系統之中，相關證照的取得成為從業人士最迫切的課題。    而分析歷年建築物室內設計與...more
",https://www.books.com.tw/products/0010868642?loc=P_0003_003
4,室內裝修材料施工作業實務：附「建築物無障礙設施設計規範」圖例精要(增修六版),林明成等,2020-05-18,"
以往國人對室內裝修，僅依業主口頭講述或憑工匠多年自恃之經驗，即從事相關工程，無較正確的施工步驟作為規範，造成施工品質認知上的差異，甚者危及建築物之安全，以致糾紛四起。為對於室內裝修從業人員應...more
",https://www.books.com.tw/products/0010859306?loc=P_0003_004
5,3D圖解建築技術規則建築設計施工編(七版),謝仰泰,2020-03-11,"
本書收錄「建築技術規則 建築設計施工編」所有條文，作者更針對條文中需進一步解釋的部分加以註解說明，並配合彩色3D圖解的模式，將所有艱澀難解的法條圖型化，最後再收錄精鍊各條文相關的解釋函，期許能...more
",https://www.books.com.tw/products/0010852714?loc=P_0003_005
6,營建法令輯要108年度合訂本(最新營建法規/最新解釋函令),詹氏書局編輯部,2020-02-18,"
將108年度建築相關法律修正、新增與刪除部分，加以編輯和匯整，適合常需查詢相關法令者使用。   本書為營建法令輯要月刊之年度合訂本，為營建法令輯要月刊為逐月寄送的期刊，內容收錄當月份營建相關新頒布...more
",https://www.books.com.tw/products/0010850261?loc=P_0003_006
7,透視原理及空間描繪(第2版),譚暉,2019-04-19,"
現代設計教育歷史性地完成了從傳統工藝教育向具有現代意義的藝術設計教育的轉化與跨越，現代科技的迅猛發展使得知識結構的調整成為必然趨勢，市場經濟對藝術設計的需求，為今天的透視學科注入了新的活力。...more
",https://www.books.com.tw/products/0010820057?loc=P_0003_007
8,住宅空間設計(第2版),"劉冬,沈渝德",2019-04-19,"
住宅是人類的生存根本，是人類安身立命的重要場所。家對中國人來說更是一個十分重要的概念，故有「安居樂業」「成家立業」之說。人類把「住」與「家」都放在一個重要的位置上，現代人把家視為「靈魂的棲息...more
",https://www.books.com.tw/products/0010820066?loc=P_0003_008
9,營建法令輯要107年度合訂本(最新營建法規/最新解釋函令),詹氏書局編輯部,2019-01-17,"
將107年度建築相關法律修正、新增與刪除部分，加以編輯和匯整，適合常需查詢相關法令者使用。   本書為營建法令輯要月刊之年度合訂本，為營建法令輯要月刊為逐月寄送的期刊，內容收錄當月份營建相關新頒布...more
",https://www.books.com.tw/products/0010812232?loc=P_0003_009
10,2019漂亮家居百大設計師,漂亮家居編輯部,2018-11-15,"
消解紛擾煩悶的舒活空間美學， 《2019漂亮家居百大設計師》 讓人愛不釋手的空間設計年鑑 >>真正為使用者著想的細節規劃，建構舒適生活的軟硬設計大公開!...more
",https://www.books.com.tw/products/0010803332?loc=P_0003_010
11,室內設計師的入行指導書：系統化整理，圖解說明，輕鬆通過國家考試，迅速跨足室內設計這一行,宮恩培,2018-09-17,"
(原書:你也可以成為成功的室內設計師 封面修訂版)   第一本最完整的室內設計職場教戰書籍，   成功室內設計師該知道的事，不藏私大公開。   圖解說明，系統化整理，輕鬆通過國家考試，跨足室內設計這一行!...more
",https://www.books.com.tw/products/0010797962?loc=P_0003_011
