,書名,作者,出版日期,內容介紹,網址
1,我們的家,露易絲‧康德黎,2020-11-06,"
闡述婚姻與祕密的驚悚傑作很多， 只有這本的最後一頁， 能讓人讀到起雞皮疙瘩──    ★British Book Awards 2019 Book of the Year   2019年英國圖書獎-最佳犯罪驚悚小說   ★攻占英國平裝書、電......more
",https://www.books.com.tw/products/0010874472?loc=P_0003_001
2,在曼哈頓遇見吳爾芙,瑪姬．吉,2020-11-02,"
這是幻覺嗎?一個熟悉的背影從眼前一閃而過…… 她筆下的倫敦街道，細緻、寫實； 她走過的曼哈頓街頭，又會是什麼光景? 當吳爾芙降臨紐約，將擦出怎樣的火花?    本書即將電影化!劇本由英國版紙牌屋編劇Andre...more
",https://www.books.com.tw/products/0010873144?loc=P_0003_002
3,典藏王爾德紀念盒裝【中英雙語版】,王爾德,2020-11-01,"
「我知道我們將再度重逢，/來日，在某個神聖永恆。」──王爾德〈真知〉   【愛爾蘭文學代表，唯美浪漫主義奉行者】   美國媒體女強人歐普拉「經典文學讀書俱樂部」盛譽王爾德為「史上最重要的10位愛爾蘭作...more
",https://www.books.com.tw/products/0010874291?loc=P_0003_003
4,東方快車上的女人,琳西‧珍恩‧艾胥佛,2020-10-31,"
「謀殺天后」的生涯轉捩點， 啟發推理名作的靈感之旅x尋回獨立自信的壯遊歷險 ★亞馬遜網路書店「名人傳記小說」類銷售排行冠軍 ★Goodreads網友超過6000則五星滿分評價 阿嘉莎‧克莉絲蒂在真實人生中搭上的...more
",https://www.books.com.tw/products/0010873849?loc=P_0003_004
5,第13位陪審員,史蒂夫．卡瓦納,2020-10-31,"
連環凶手一直都在法庭內， 他卻是……第十三位陪審員!  史蒂夫.卡瓦納最新力作 柴克斯頓年度老牌詭奇犯罪小說獎得獎作品  李.查德、麥可.康納利、馬克.畢林漢等 13位國際大師告訴你不可不讀的理由  「流暢...more
",https://www.books.com.tw/products/0010874042?loc=P_0003_005
6,1920魔幻女孩,蘇菲．金索拉,2020-10-30,"
《我的A級秘密》時尚浪漫天后蘇菲.金索拉 Sophie Kinsella「跨時代」魔幻浪漫代表作!   ●入圍全球最大書評網站Goodreads讀者票選年度最佳都會愛情小說，逾四萬七千則★★★★★書評狂推!   ●榮登全英暢銷書排行...more
",https://www.books.com.tw/products/0010874492?loc=P_0003_006
7,雲圖(三版),大衛．米契爾,2020-10-29,"
一個穿越古今未來一千年的靈魂，六趟奇異的生命旅程，以及一種不變的宿命 最能挑戰閱讀想像的小說，小說上癮者必讀! 榮獲比爾.蓋茲2020年夏日閱讀書單選書、英國國家圖書獎最佳小說獎、理查與茱蒂讀書俱樂...more
",https://www.books.com.tw/products/0010873674?loc=P_0003_007
8,北海鯨夢,伊恩・麥奎爾,2020-10-27,"
海洋驚悚文學── 夢碎失落捕鯨航道   迎面襲來巨浪浮冰、暴風雪、利爪及刀槍，擊起骯髒念頭、無盡慾望。   他孤身於遼闊蒼茫，以死生辯證命與運，藉血肉見證野蠻和文明。   ◎ 普立茲獎首席傳奇文學評論家角...more
",https://www.books.com.tw/products/0010873598?loc=P_0003_008
9,都柏林人(二十世紀必讀經典文學，短篇小說集之最),喬伊斯,2020-10-15,"
二十世紀百大小說|短篇小說集之最 認識二十世紀愛爾蘭文學大師，喬伊斯最佳途徑 文學小說必讀經典   《都柏林人》是閱讀喬伊斯的入門之作。這部小說由十五個短篇故事彙集而成，分別記述都柏林人在童年、青...more
",https://www.books.com.tw/products/0010873186?loc=P_0003_009
10,傲慢與偏見(三版),珍．奧斯汀,2020-09-30,"
★毛姆譽為「世界十大小說之一」 ★2003年BBC大閱讀票選第二名，僅次於《魔戒》 19世紀浪漫偶像劇，永恆的愛情經典 班奈特太太畢生的唯一心願是，她的五個女兒都能風風光光地出嫁，並且嫁得門當戶對。 在一...more
",https://www.books.com.tw/products/0010870948?loc=P_0003_010
