,書名,作者,出版日期,內容介紹,網址
1,【法令修訂對照+最新命題重點】銀行內控人員 速成(2020年8月版),林崇漢,2020-08-12,"
★全書翻新!配合近期銀行內控相關法令大幅修訂進行全書更新對應，更針對近年「新考法規」、「較新題型」重新彙整重點整理內容。全書每一字、每一句、每一題都出自實際命題，每一頁都對應最新考情，「讓最專...more
",https://www.books.com.tw/products/0010867391?loc=P_0003_001
2,2020年【精準命中!考題一網打盡】風險管理基本能力測驗一次過關〔風險管理基本能力測驗〕,金善英,2020-07-30,"
◎課前導讀‧觀念易讀好記!   ◎重點彙整‧提升應考實力!   ◎歷屆試題，實戰演練精闢解析!    90分鐘的考試，60題的單選題，你只要不要劃錯那1張答案卡   當然   你還要看完這本書   Do you want to get th......more
",https://www.books.com.tw/products/0010864398?loc=P_0003_002
3,2020年上榜必備!〔銀行內控與內稽二合一秘笈〕銀行內部控制與內部稽核測驗 焦點速成+歷屆試題〔銀行內部控制人員〕,薛常湧,2020-07-15,"
「想要捧銀行金飯碗，這張證照不可少!」   ◎章前導引，章節架構一目瞭然!   本書根據最新銀行內部控制相關法規精心編寫而成，希望幫助你順利通過銀行內部控制與內部稽核測驗。在銀行從業人員眼裡，銀行內...more
",https://www.books.com.tw/products/0010863205?loc=P_0003_003
4,2020銀行內部控制與稽核人員高分速成(銀行內控人員/速成+歷屆試題)(二版),洪健凱,2020-05-14,"
★2020年全新改版!銀行內控人員速成+歷屆試題!   ★收錄最新108年第35、36期、共6份總計420題歷屆試題題庫   ★名師精選600道試題，最新題庫隨時檢視實力!    【本書適用】   這本《銀行內部控制與稽核人員高...more
",https://www.books.com.tw/products/0010858738?loc=P_0003_004
5,企業內部控制模擬試題與解析(六版),財團法人中華民國證券暨期貨市場發展基金會,2020-04-01,"
本次109年版新增修訂近200題(異動幅度約25%)，係配合近期法規之修正以及制度之變動修訂，以協助讀者了解最新變動情形，掌握最新考情資訊，改版重點如下:   一、法規修正部分新增OECD公司治理準則、ISO2700...more
",https://www.books.com.tw/products/0010857722?loc=P_0003_005
6,金融證照【銀行內部控制與內部稽核二合一高頻題庫】 (金融考照適用.收納海量試題.加贈線上題庫)(初版),林平萬,2020-03-27,"
☆分章分類‧高頻試題一次掌握☆ ☆法規實務‧應試考點一本通包☆   銀行內控、授信和外匯人員等都是銀行入門證照，其中銀行內控通常又被認為是眾多金融證照中較好入手的一張(試題相對容易)。然而因為銀行內控所...more
",https://www.books.com.tw/products/0010854741?loc=P_0003_006
7,法令更新 企業內部控制人員 速成(2020年2月版),"林崇漢,林彙桓",2020-02-21,"
★最新版本(2020年2月)★   本次全新改版主要修法重點包括：   1.公開發行公司董事會議事辦法(109.1.15修正)   2.股票上市或於證券商營業處所買賣公司薪資報酬委員會設置及行使職權辦法(109.1.15修正)。   ...more
",https://www.books.com.tw/products/0010850441?loc=P_0003_007
8,企業內部控制人員資格測驗,高朝樑,2020-01-22,"
...more
",https://www.books.com.tw/products/0010536320?loc=P_0003_008
9,銀行內部控制與內部稽核,高朝樑,2020-01-10,"
...more
",https://www.books.com.tw/products/0010536265?loc=P_0003_009
10,法令修訂對照+最新命題重點 銀行內控人員 速成(2019年12月版),林崇漢,2019-12-30,"
★全書翻新!配合近期銀行內控相關法令大幅修訂進行全書更新對應，更針對近年「新考法規」、「較新題型」重新彙整重點整理內容。全書每一字、每一句、每一題都出自實際命題，每一頁都對應最新考情，「讓最專...more
",https://www.books.com.tw/products/0010845141?loc=P_0003_010
11,風險管理基本能力測驗,高朝樑,2019-12-09,"
1.依據87年3月第27次「金融中心分工協調會議」決議通過之「專業能力檢定制度實施方案」辦理。   2.配合金融業務開放及金融創新工具推陳出新，為提升金融從業人員風險管理意識，培養符合業務發展需求所需之...more
",https://www.books.com.tw/products/0010749122?loc=P_0003_011
12,風險管理制度與實務(2020年版),陳錦村,2019-11-01,"
本書不是專為「風險管理部門」而寫，也不涉及風管部門使用的統計方法與工具，秉持的信念是：「金融機構的風險管理應涵蓋所有業務、包括任何成員，不一定要量化所有問題，看不見的往往比看見的重要」。本書...more
",https://www.books.com.tw/products/0010839105?loc=P_0003_012
13,企業內部控制基本能力測驗(重點統整+歷年試題),高瀅,2019-08-25,"
「企業內部控制基本能力測驗是什麼?」   從這個測驗的名稱「企業內部控制」，大概可以簡單的理解這張證照是用於公私企業內部為避免人員利益衝突、利用公司違法不當得利、未盡利益迴避之責等問題所設立的證...more
",https://www.books.com.tw/products/0010834411?loc=P_0003_013
14,【全新修法對應】中小企業財務人員 速成(2017年5月版),"林崇漢,林彙桓",2017-05-26,"
★最新版資訊：106年5月版★ ★全書大改版：最新條文修訂對應★   「中小企業財務人員 速成」即為參加中小企業財務人員測驗所做的應試重點整理，全書分為三大篇：1.中小企業財務資源與法規重點整理；2.中小企...more
",https://www.books.com.tw/products/0010754512?loc=P_0003_014
15,輕鬆考證照：銀行內部控制及內部稽核規範要點~考前15天,賀冠群,2017-02-24,"
.針對銀行內控及內稽測驗量身訂作~~考前15天必勝寶典! .內控+內稽+存放款+信用卡+財富管理+外匯+法規! .要點化+圖表化+小叮嚀+模擬考題!   本書特針對銀行內部控制及內部稽核規範結合實務概況，撰寫內控要...more
",https://www.books.com.tw/products/0010745904?loc=P_0003_015
16,銀行內部控制與內部稽核法規輯要(增修訂八版),台灣金融研訓院編撰委員會,2016-04-08,"
本書內容包含「基本法令與行政規章」及「相關函令」二大部分，前者偏重於法理層面，包含有關銀行內控內稽及業務面等各項規定、辦法、要點、以及基準等等；後者則偏重於實務層面，蒐錄相關作業規則、措施、...more
",https://www.books.com.tw/products/0010711958?loc=P_0003_016
17,銀行內控與內稽：重點整理及試題解析(增修訂六版),陳盈良,2016-04-08,"
為協助金融機構確實做好內部控制，並便利金融人員及考生準備「銀行內控與內稽測驗」應試時，能以最短時間，取得最完整資訊。本書特精編銀行內控法規及業務重點內容，並依各章主題彙整歷屆重要試題及解析，...more
",https://www.books.com.tw/products/0010711961?loc=P_0003_017
18,FRM考題精選與中文精析,"徐朗,雅風",2014-09-30,"
彙整各科重要公式，重點提示，快速以自己的語言瞭解觀念邏輯，熟悉計算方法，開啟通過FULL FRM的大門!   本書之編成係以「考試取向」為宗旨。內容包含三大部分：   (1)各單元重要公式&重點提示整理：系統...more
",https://www.books.com.tw/products/0010655112?loc=P_0003_018
19,經濟學測驗題庫,蔡經緯,2014-08-28,"
本書係作者針對準備投考公、民營銀行考試「經濟學」所應具備的核心實力，精選公、民營銀行考試經典試題作詳盡解析，並依主題分入各章，期望讀者能在最短時間內，確實掌握正確的命題方向。書末並收錄至103...more
",https://www.books.com.tw/products/0010430869?loc=P_0003_019
20,企業內部控制導論與應用,張振山,2014-03-18,"
『企業內部控制之應用』一書探討的主題是有關公司對於內部控制制度之設計與應用，分為主文及附錄，主文由四大部分組成：第一部分為內部控制之基本概念，第一章闡明內部控制之意義和精神；第二部分為內部控...more
",https://www.books.com.tw/products/0010631954?loc=P_0003_020
21,企業內控：企業內部控制測驗講義,張首席,2012-02-06,"
本書依據內部控制主要內容分成九章詳加介紹，第一章為緒論，概略敘述內部控制制度的演進過程、定義、種類、目的、組成要素等等，第二章至第九章則分別詳細說明與內部控制五大組成要素相關的重要內容，包括...more
",https://www.books.com.tw/products/0010372457?loc=P_0003_021
22,銀行考試-銀行內部控制與稽核測驗講義(5版),張首席,2008-12-31,"
本書內容乃根據最新銀行內部控制相關法令全新編寫，除能有系統地瞭解銀行內部控制制度及銀行內部控制相關法規制度外，更能掌握最新考情，助您輕鬆取得證照。特色如下： 一、觀念重點 地毯式地介紹一位金融...more
",https://www.books.com.tw/products/0010282413?loc=P_0003_022
23,銀行內控與風險管理,何朝乾,2004-11-01,"
自民國九十年以來，政府陸續頒佈新金融法規或修正舊法規。目前我國銀行業經營者的觀念可謂一日千里，其中扮演關鍵角色的是：1. 銀行內部控制制度與風險管理方法大幅度或徹底的更新；2. 稽核檢查人員與會計...more
",https://www.books.com.tw/products/0010371763?loc=P_0003_023
