,書名,作者,出版日期,內容介紹,網址
1,催眠和你想的不一樣,唐道德,2020-10-24,"
〜從催眠到自我甦醒〜 催眠的真義是在助人， 即使談前世今生，也是為了幫助你， 走出過去，活出自己! 什麼是催眠? 是喊1、2、3讓你睡就睡?不是哦! 是要你飛上天你就能飛上天?不可能! 催眠一直是人人好奇卻...more
",https://www.books.com.tw/products/0010872412?loc=P_0003_001
2,催眠之聲伴隨你：催眠諮商大師艾瑞克森的故事與手法(五版),"史德奈‧羅森,米爾頓‧艾瑞克森",2020-10-05,"
就如佛洛伊德被譽為精神分析學派的巨擘，米爾頓‧艾瑞克森同樣是不世出的奇才，為二十世紀的催眠治療學界撐起一片色調特異的天空。艾瑞克森年少時的那場小兒麻痺，對於爾後他的個案與學生來說，是一場極具...more
",https://www.books.com.tw/products/0010872382?loc=P_0003_002
3,靈魂. 夢 夢的秘密,向立綱,2020-07-29,"
為什麼人類會做夢?   夢又是怎麼形成的?   每個夢都有特別的意涵嗎?   怎樣能夠正確的解讀夢境?   怎樣能從夢中找到趨吉避凶的關鍵?   所有有關夢的疑惑與真相，在本書中都可以得到完整的答案。   夢，這...more
",https://www.books.com.tw/products/0010865006?loc=P_0003_003
4,精神的複調：近代中國的催眠術與大眾科學,張邦彥,2020-04-01,"
催眠術是清末民初時期最眾聲喧嘩的大眾科學， 展現菁英與常民、科學與迷信、心理學與靈學 在界線上的浮動和滲透， 並帶來深遠的社會和文化效應。   《精神的複調：近代中國的催眠術與大眾科學》從科學史的...more
",https://www.books.com.tw/products/0010853412?loc=P_0003_004
5,譯夢時代：你的夢無比地有意義,"崔洛逖．尉克勒．卡耶姆,馬克．尉克勒",2020-03-27,"
★所有渴望了解夢的人都在讀!★ 馬克.尉克勒年度聆聽神之作    ★連噩夢都可以化為祝福?   ★我的夢是連接超自然領域的橋梁?   ★30個解夢之鑰x 60個解夢過程   ★了解神在夢中的語言，與上帝的關係更親近!    ...more
",https://www.books.com.tw/products/0010854188?loc=P_0003_005
6,我是催眠師，不是仙姑,管玲,2020-01-21,"
催眠是一種心理學調整手段，藉助催眠師的語言引導與暗示，被催眠者會慢慢讓身心達到一種放鬆狀態，卸下心裡的防禦，面對自己潛意識中壓抑的情感，或發現自己的矛盾問題，在催眠師的幫助下跨過內心深處的「...more
",https://www.books.com.tw/products/0010848012?loc=P_0003_006
7,清醒夢的第一本書：隨心創造夢境，開發潛能、療癒自我，通往心靈的大門,馬克˙麥可埃羅伊,2020-01-09,"
一本教你隨心創造夢境、探索深層潛能的書 夢境是一切的鑰匙， 你不但可以記錄它、分析它、甚至還能「創造它」， 在身心得到休息的同時， 還能打開潛能，探索自我，獲得無窮盡的創造性體驗。 【好評推薦】 ...more
",https://www.books.com.tw/products/0010845103?loc=P_0003_007
8,催眠自療心視界﹝修訂版﹞：解讀疾病基因密碼,廖云釩,2019-11-21,"
身體就像一部龐大的生化電腦，每一個細胞都是一個記憶庫，具備儲存記載過去經驗的功能，個體會依這些記憶對事件產生反應。這也說明了一個人人格的形成，除了家庭及社會環境的後天影響以外，還有一個很大的...more
",https://www.books.com.tw/products/0010840673?loc=P_0003_008
9,夢之心理學,柯永河,2019-09-20,"
‧台灣臨床心理學之父柯永河，繼「習慣心理學」後，最新思想與研究巨著。   ‧台灣首部夢心理學專書，遍覽古今中外的夢學文獻，堪稱前無古人的夢百科。   經過睡眠、神經傳導素活動轉換，   加上願望與日間...more
",https://www.books.com.tw/products/0010834521?loc=P_0003_009
10,夢知道答案,武志紅,2019-08-29,"
噩夢、反覆出現的夢、連續夢； 落榜、被追殺、夢見親人去世、從高處墜落…… 微博逾600萬粉絲 中國爆紅禁書《巨嬰國》作者識夢力作   ▍學會與夢溝通，就是學會聆聽內在真實的聲音   你一定有過這樣的經驗： ...more
",https://www.books.com.tw/products/0010832103?loc=P_0003_010
11,夢的解析(新版),西格蒙德‧佛洛伊德,2019-04-24,"
夢確實有意義，且並非如一些權威所說的那樣，是大腦部分活動的表現。當釋夢工作完成我們就會知道，夢是欲求的滿足。——佛洛伊德   《夢的解析》出版於1900年，涉及範圍極廣，除了精神病症的材料，還包含了...more
",https://www.books.com.tw/products/0010819142?loc=P_0003_011
